"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Slovenia","SVN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5640","5600","5490","5380","5250","4950","4900","5000","5180","5100","5050","5100","4920","5090","4910","4980","6185.6","6251.2","6238.6","6206.1","6117.9","6102.1","6148.4","6164.9","6174.8","6150.4","6120","6122.8","6104.9","",
"Sweden","SWE","Agricultural land (sq. km)","AG.LND.AGRI.K2","","42370","41720","39810","39430","38490","37970","37850","37210","37450","37530","37580","37340","37180","37350","37260","37350","37220","37280","37110","37040","36750","36600","36360","36110","34940","34760","34550","34370","34180","34130","33580","33440","33560","33560","32670","32970","32590","32310","31940","29741","30539","31399","31287","31532","32012","31501","31209","30758","30672","30737","30631","30315","30360.8","30360.7","30283.5","30209.2","30113.7","30003.9","30047.8","30055.4","",
"Eswatini","SWZ","Agricultural land (sq. km)","AG.LND.AGRI.K2","","14680","14780","14740","14770","14840","14930","14970","14980","14940","14940","14940","15130","15130","14820","13130","13710","13930","13930","13400","12910","12840","12860","12880","12690","12840","13290","13070","12850","12640","12380","12270","12230","12220","12220","12220","12220","12230","12230","12230","12230","12240","12240","12240","12240","12240","12240","12240","12240","12220","12220","12220","12220","12220","12220","12220","12220","12220","12220","12220","12220","",
"Sint Maarten (Dutch part)","SXM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","60","60","60","60","60","60","50","50","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","30","30","29","24","15","15","15.5","15.5","15.5","15.5","15.5","15.5","15.5","15.5","",
"Syrian Arab Republic","SYR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","149410","149700","150410","148540","142990","136300","136300","134210","134450","134590","134580","141610","144780","145170","141070","142130","140400","140090","139600","140620","141150","141130","139910","139730","139510","139200","139070","137330","134920","134950","135120","136130","136420","137860","137890","137900","138040","137540","137670","137110","137230","137590","138130","139050","138280","138770","138970","138980","139080","139080","139150","139210","139210","139210","139210","139210","139210","139210","139210","139210","",
"Turks and Caicos Islands","TCA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","",
"Chad","TCD","Agricultural land (sq. km)","AG.LND.AGRI.K2","","479000","479000","479000","479000","479000","479000","479000","479000","479000","479000","479000","479000","479100","479200","480000","481000","481000","481500","481500","481500","481500","481500","481500","481500","481550","482050","482050","482300","482500","483000","483500","483700","484000","484200","484500","484300","486300","486300","486300","486300","489300","487300","488300","488300","489300","489300","489310","489310","490350","492350","493350","496850","500360","502360","502370","502380","502380","502380","502380","502380","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5680468.4","5713340.5","5748289.7","5783821.2","5825355.4","5865463.3","5907318.8","5946865","5994201.4","6046137.1","6084769.8","6142732.3","6205190.9","6284136.7","6338423.4","6256111.533","6330166.067","6396802","6437423.1","6488002","6546389.9","6648899.9","6760002.4","6866213.2","7020539.5","7106125","7197483","7272570","7346641","7418708","7447567","7450639","7452090","7491377","7502260","7506783","7616923.5","7620938","7656414.5","7676707","7693838.444","7704364.889","7583292.733","7619352.778","7613392.322","7630452.667","7658336.111","7684261.556","7716422.562","7725273.3","7737811","7749979.533","7762095.8","7759852","7783444.999","7812418","7835944.9","7836321.7","7838305.1","7832521.569","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","6717782","6719482","6726372","6725992","6724962","6727412","6724972","6729042","6738582","6733242","6733992","6737692","6735782","6731072","6726002","6727632","6728962","6728792","6736632","6732822","6731992","6717742","6712982","6722622","6727782","6731102","6740992","6739042","6741732","6739522","6743392","6741512","6713476","6705770","6644266","6619088","6639905","6626609","6621487","6619967","6604382","6580258","6556210","6541678","6527006","6510720","6480925","6470568","6461695","6517139","6505593","6500826","6499834.3","6499815.1","6494583","6489031","6483579.01","6476757.81","6459371","6457636.05","",
"Togo","TGO","Agricultural land (sq. km)","AG.LND.AGRI.K2","","30700","30700","30700","30700","30750","30750","30750","30750","30750","30750","28800","28800","28800","28800","28800","28800","28800","29800","30300","30350","30350","30350","30350","30850","30900","30900","31100","31400","31400","31600","31850","32050","32300","32500","32700","32900","33300","33500","33700","34000","34200","34400","34600","34800","35200","35700","35950","36350","36550","36650","36650","38500","38200","38200","38200","38200","38200","38200","38200","38200","",
"Thailand","THA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","116530","119800","124600","126900","129400","132100","134600","137000","139200","142480","143990","152300","160800","168830","172200","175480","179650","183760","187020","189380","193410","197790","198980","200510","205770","207750","212400","213300","213370","213830","215160","213740","212450","211200","212100","208630","204420","200520","200170","198340","198280","196890","195540","195550","196100","197000","198000","200500","208790","210600","210600","219600","223100","224100","225100","226100","227100","228100","229100","230100","",
"Tajikistan","TJK","Agricultural land (sq. km)","AG.LND.AGRI.K2","","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","44890","45430","44700","45820","45850","45620","45470","45680","45730","45730","45710","45960","46500","46720","47350","47290","47270","47594","47557","47528","47490","47806","48122","48438","48754","49071","49116","49182","49160","",
"Turkmenistan","TKM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","353500","354500","354500","355000","355000","355000","355000","355400","355000","355000","353500","351900","350500","348800","347000","345500","343500","342050","340000","338380","338380","338380","338380","338380","338380","338380","338380","338380","338380","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5635470","5670650","5702060","5735150","5771390","5804080","5832100","5869000","5894310","5936080","5994960","6048010","6094132.227","6145443.455","6195776.682","6260668.909","6328491.136","6389713.364","6449637.591","6509044.898","6539946.045","6564848.273","6615190.5","6651913.727","6679784.025","6675975.182","6674344.009","6671474.636","6670375.264","6686791.991","6686434.728","6672871.105","6667294.663","6655505.22","6645711.55","6653799.68","6662106.51","6675591.14","6682373.57","6677253.6","6651106.11","6657903.82","6660712.43","6675225.14","6685732.25","6682423.76","6697308.27","6645507.88","6623511.99","6637823.4","6626097.8","6630211.7","6632767.1","6584348.1","6566311.24","6531425.2","6542908.38","6512774.797","6505936.807","6503017.032","",
"Timor-Leste","TLS","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2300","2300","2300","2300","2300","2300","2320","2320","2330","2430","2430","2450","2500","2500","2550","2580","2620","2710","2760","2790","2820","2840","2860","2890","2920","2950","2990","3030","3050","3180","3300","3300","3350","3400","3400","3420","3430","3410","3370","3370","3366","3362","3338","3334","3330","3326","3322","3368","3384","3380","3386","3391","3396","3401","3406","3411","3416","3421","3414","3414","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2005230","2004340","2006980","2007700","2010360","2010270","2016770","2020000","2026940","2034420","2055840","2076180","2081000","2082080","2072530","2075430","2074270","2071000","2082480","2070520","2033576","2041553.4","2048687.4","2055863.6","2059348","2059778","2065950","2074350","2070168","2071082","2090124","2108259.8","2119611.8","2124776.6","2125510","2129904.6","2120429.2","2132456.2","2119555","2107940","2116980","2124160","2130207","2138933","1976710","1975953","1980189","1957247","1955311","1960126","1962000","1964153.9","1967019.55","1963632.9","1964581.771","1969717.254","1977519.778","1977315.042","1970179.24","1978295.17","",
"Tonga","TON","Agricultural land (sq. km)","AG.LND.AGRI.K2","","270","280","290","290","300","310","310","310","330","320","320","330","330","340","340","330","330","330","330","340","340","340","330","330","330","330","330","330","320","320","320","320","320","320","330","330","310","310","310","300","300","300","300","300","300","310","310","310","320","320","320","330","330","340","350","350","350","350","350","350","",
"South Asia (IDA & IBRD)","TSA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2635040","2651870","2653150","2664860","2680040","2686390","2691460","2694460","2674330","2680420","2674620","2680460","2698840","2698090","2705480","2702330","2704250","2719770","2717900","2725780","2718110","2741406","2717452","2739428","2734224","2717680","2733156","2718482","2727848","2719904","2722070","2712782","2715144","2712726","2711888","2709480","2719272","2720694","2721776","2720121","2718140","2717390","2715210","2707770","2706260","2704400","2699350","2695083","2697780","2692399","2700271","2701250","2705530","2705980","2706042.4","2711806.1","2710905.34","2711328.64","2706749.197","2714774.764","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Agricultural land (sq. km)","AG.LND.AGRI.K2","","9150886.3","9159141.2","9187600.3","9196541.9","9218102.5","9220246.2","9219569.9","9233460.7","9297271.5","9270895.9","9272206.8","9236791.2","9289261.2","9244741.2","9245401.2","9255131.2","9214221.2","9215131.2","9210041.2","9240421.2","9218251.2","9237891.2","9254331.2","9297781.2","9369121.2","9466401.2","9492841.2","9545981.2","9583751.2","9600321.1","9634674.89","9681223.28","9561719.92","9618331.36","9662837.25","9705653.14","9748269.13","9768701.62","9818847.16","9850572.7","9900688.75","9928967.2","10000949.95","10026297.2","10114189.45","10142550.9","10180000.95","10228338","10278620.05","10326146.5","10362420","9993555.565","10033985.75","10058437.175","10075451.3","10103340.246","10128349.75","10148681.72","10154217.22","10163808.12","",
"Trinidad and Tobago","TTO","Agricultural land (sq. km)","AG.LND.AGRI.K2","","970","970","980","980","980","980","980","980","980","980","1010","1010","1100","1110","1060","1060","1060","1060","1060","1010","950","880","740","740","710","710","710","720","720","770","810","810","810","810","760","760","710","660","670","670","600","600","600","550","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","",
"Tunisia","TUN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","86480","86460","86440","87260","87240","87220","87200","87180","88680","90530","90580","91560","92440","92920","93600","94280","94730","93570","92930","90610","91280","92160","93210","93420","92880","91940","92060","91700","92190","91910","92100","93550","94220","92830","93480","93240","93470","94200","95260","95510","94990","97630","97840","98300","98240","98060","98050","98810","97890","100380","100720","99220","99430","97610","98340","97030","97430","97005","97310","97310","",
"Turkiye","TUR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","365170","366480","373700","372920","372960","374840","373000","376010","386430","381780","383140","388260","387870","383280","379620","379030","380290","380450","388920","385790","386130","371910","367180","376130","381300","384830","394270","392630","398970","396770","400670","399040","399130","401490","394930","393640","392420","399190","403020","404790","409680","411960","406440","412100","412230","404930","395050","391220","389110","390120","382470","384070","384230","385540","385510","383280","379640","378020","377160","377620","",
"Tuvalu","TUV","Agricultural land (sq. km)","AG.LND.AGRI.K2","","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","20","17","17","17","17","17","17","18","18","18","18","18","18","18","18","18","18","18","18","18","18","",
"Tanzania","TZA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","260000","260000","270000","270000","270000","270000","270000","270000","270000","280000","290000","290000","290000","290000","290000","290000","290000","300000","300000","300000","310000","310000","310000","310000","320000","320000","320000","320000","320000","311899.9","315619.9","319339.9","323059.9","326779.9","330499.9","334219.9","337030","338000","339000","340000","341000","342000","342700","347571","353142","358713","364184","369744","371867","373990","376113","374975.94","380359","382482","384605","386728","388851","390974","393097","395212","",
"Uganda","UGA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","90180","91140","92580","98730","98710","98850","98880","99250","99500","99800","100300","101000","101800","102640","104070","105380","105380","106100","106100","106800","107600","108400","113000","115000","116000","118170","118170","118170","118620","119620","120320","120520","120820","121020","121220","121720","121720","122420","122620","125120","126120","128120","131120","132620","132620","134627.5","136635","139142.5","141150","142650","143650","144150","144150","144150","144150","144150","144150","144150","144150","144150","",
"Ukraine","UKR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","419290","418900","418610","418530","418400","418540","416110","414530","414060","413850","413960","413550","413540","413040","412840","412660","412920","412760","412670","412810","412970","415260","415110","415080","415150","414890","413290","413110","413110","",
"Upper middle income","UMC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","15745176.4","15806128.5","15872527.7","15930719.2","15996432.4","16067110.3","16131555.8","16210022","16291888.4","16379849.1","16480696.8","16593919.3","16703080.127","16813967.155","16902657.082","17025847.442","17154314.203","17283642.364","17397552.691","17504363.898","17589848.945","17704516.173","17857833.9","18013474.927","18171898.525","18236981.182","18313037.009","18371191.636","18440039.264","18520887.791","18586859.148","18607988.145","18617589.523","18639711","18563346.15","18550540.3","18568133.35","18566706.7","18567365.15","18565479.6","18535236.844","18532735.089","18528440.473","18534053.478","18545404.322","18526307.567","18528095.311","18465216.956","18445083.5","18531100.6","18505352.42","18524906.84","18528870.56","18481065.18","18461092.64","18425892","18435675.09","18401134.907","18374789.107","18373067.782","",
"Uruguay","URY","Agricultural land (sq. km)","AG.LND.AGRI.K2","","163540","162490","161410","160840","159730","159150","158420","157220","156480","154810","154410","154000","153600","153210","152810","152400","152010","151610","151210","150810","150530","150210","149920","149620","149330","148950","148580","148390","148220","149170","149210","149250","149300","149340","149380","149410","149450","149500","149540","149580","149620","149230","149270","148290","148320","146950","145500","146740","148140","144330","145260","142370","143467","144751","144676","142653","142229","141908","141273","140634","",
"United States","USA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","4475090","4439910","4414430","4390120","4358730","4355500","4353070","4357950","4354470","4344000","4333000","4323000","4312000","4301580","4301580","4301580","4303310","4281630","4281630","4281630","4281630","4313990","4313990","4313990","4313990","4313990","4269480","4269480","4269480","4269480","4269480","4254290","4229480","4211390","4201390","4163060","4148850","4145880","4138870","4143990","4149440","4130640","4130223","4129809","4129396","4128988","4128576","4109023","4089470","4069917","4050364","4030810.538","4036270","4041729","4047187","4052646","4058103.538","4058103.538","4058103.538","4058103.538","",
"Uzbekistan","UZB","Agricultural land (sq. km)","AG.LND.AGRI.K2","","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","277240","276470","276400","276430","276400","276370","273340","273310","273280","273250","270460","268650","266840","265030","263220","261410","259600","257790","255980","254170","252360","250600","255420","255480","255457","255332","255203","255553","256825","",
"St. Vincent and the Grenadines","VCT","Agricultural land (sq. km)","AG.LND.AGRI.K2","","100","100","110","110","110","110","110","110","110","110","110","110","100","100","100","100","110","110","120","120","120","110","120","120","120","130","116.6","113","109.4","105.8","102.2","98.6","95","91.4","87.8","84.2","80.6","77","73.4","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","",
"Venezuela, RB","VEN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","192320","193020","193720","194440","195140","195840","196660","197580","198400","199330","200260","200650","201790","202440","202980","204700","206840","207400","209000","210200","210400","211600","212800","213900","216400","218500","219600","220100","218100","218600","218570","216070","216030","216100","216200","216320","216360","216420","216330","216350","216380","215400","215400","215900","215950","215550","215590","216000","215000","215000","215000","215000","215000","215000","215000","215000","215000","215000","215000","215000","",
"British Virgin Islands","VGB","Agricultural land (sq. km)","AG.LND.AGRI.K2","","60","60","60","60","60","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","90","90","90","90","90","90","90","90","80","80","80","80","80","80","80","80","80","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","70","",
"Virgin Islands (U.S.)","VIR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","120","120","140","160","160","160","150","150","150","150","150","150","150","150","150","150","150","150","150","160","160","150","140","140","120","120","120","110","110","100","100","100","100","90","80","80","80","80","70","70","70","60","60","60","60","40","40","40","40","40","40","40","40","40","40","40","40","33","33","33","",
"Vietnam","VNM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","62920","62970","63020","63070","63120","63170","63420","63670","63820","64170","64220","64470","64820","65070","65120","67220","68120","68360","68500","68580","68760","68840","69020","69100","67500","67250","67100","67100","67150","67260","67510","70250","70870","71400","70790","76820","78440","80550","84130","87800","94830","94550","95370","97956","100541","100780","100626","102408","102920","107601","107686","107933","108528","108737","121478","121722","121688","121405","123880","123600","",
"Vanuatu","VUT","Agricultural land (sq. km)","AG.LND.AGRI.K2","","1050","1050","1050","1050","1130","1130","1130","1130","1130","1200","1200","1200","1200","1200","1260","1260","1270","1270","1280","1280","1310","1320","1350","1350","1370","1410","1430","1470","1490","1520","1540","1570","1590","1600","1650","1670","1680","1720","1730","1750","1770","1780","1800","1810","1830","1850","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","1870","",
"World","WLD","Agricultural land (sq. km)","AG.LND.AGRI.K2","","44790648.165","44874940.035","44983721.802","45079364.216","45203082.83","45286075.777","45385534.359","45720277.331","45819108.109","45690262.005","45831913.287","45932588.52","46081569.347","46170540.375","46260346.302","46263506.562","46269025.423","46431421.584","46505355.911","46653365.118","46672740.165","46814405.793","46891834.52","47190482.747","47494995.745","47528704.322","47709719.229","47883985.856","48002429.484","48117330.111","48157883.102","48206562.205","48043997.603","48251017.7","48218489.44","48299966.03","48501538.25","48631167.39","48662619.36","48709741.73","48731763.742","48615402.999","48458808.543","48066913.708","48133757.712","48124627.617","48045719.921","47918042.426","47878243.002","47886146.95","48079266.13","47609169.806","47516127.953","47506401.292","47260304.816","47232387.379","47594035.118","47441011.016","47457328.403","47388929.172","",
"Samoa","WSM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","560","570","570","570","620","620","620","630","630","635","640","640","640","640","650","690","710","710","735","740","770","770","776","780","780","784","767","770","542","540","540","520","520","510","510","510","510","510","508","480","480","470","450","430","420","402","385","370","349","415","480","545","610","675","756.2","688.1","620","551.7","494.1","494.1","",
"Kosovo","XKX","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","233370","233480","233600","233700","233800","233910","233980","234030","234130","234180","234260","234370","234420","234470","234600","234600","234600","234620","234630","234630","234650","234650","234650","234650","234700","234700","234790","234790","234810","236260","236310","234810","237250","237300","237360","237550","237200","236800","236680","236690","235950","236560","234950","235570","235230","236270","236270","235170","234520","235790","234520","235010","234990","234516","234326","233858","234520","234520","234520","234520","",
"South Africa","ZAF","Agricultural land (sq. km)","AG.LND.AGRI.K2","","1013350","1001350","989950","977500","966100","964240","961480","959270","956960","954650","952340","950080","947720","945560","943050","940690","940580","940670","940560","940550","940440","940330","940330","940330","940330","944000","946500","949000","953000","956000","960050","964730","969360","972650","975200","978900","979450","979880","980580","981250","980130","980280","979280","976080","974830","968880","968900","971080","969880","968910","963740","963410","963410","963410","963410","963410","963410","963410","963410","963410","",
"Zambia","ZMB","Agricultural land (sq. km)","AG.LND.AGRI.K2","","193070","193600","194040","194590","195130","196070","196610","197350","198040","198740","200530","202510","201440","202020","202370","204100","202740","201550","197800","198460","198360","198080","199610","199820","201250","202250","203660","205290","208970","208110","208260","210650","212020","214730","214580","218650","219710","220250","224050","224980","225550","226160","229090","228970","227620","230480","229840","230870","235860","234360","236360","238360","237360","238360","238360","238360","238360","238360","238360","238360","",
"Zimbabwe","ZWE","Agricultural land (sq. km)","AG.LND.AGRI.K2","","109850","110700","111550","112400","113050","114100","114950","115800","116650","117500","118350","119000","119350","120200","120550","120900","121150","121650","122150","122750","123500","124350","125100","125650","126400","127150","127900","128800","129550","130100","131800","133500","135200","137200","138600","142350","144190","145200","148400","150600","152400","154700","156500","160000","161000","163000","162000","164500","163000","162000","164000","162000","162000","162000","162000","162000","162000","162000","162000","162000","",
